id,class_label,rank_label
19388,时尚,低风险
19389,体育,可公开
19390,娱乐,可公开
19391,房产,中风险
19392,游戏,低风险
19393,财经,高风险
19394,房产,中风险
19395,房产,中风险
19396,体育,可公开
19397,时尚,低风险
19398,房产,中风险
19399,科技,中风险
19400,财经,高风险
19401,娱乐,可公开
19402,体育,可公开
19403,家居,可公开
19404,财经,高风险
19405,时尚,低风险
19406,房产,中风险
19407,教育,低风险
19408,体育,可公开
19409,游戏,低风险
19410,家居,可公开
19411,游戏,低风险
19412,游戏,低风险
19413,游戏,低风险
19414,时政,高风险
19415,财经,高风险
19416,财经,高风险
19417,财经,高风险
19418,游戏,低风险
19419,娱乐,可公开
19420,时政,高风险
19421,娱乐,可公开
19422,娱乐,可公开
19423,财经,高风险
19424,时政,高风险
19425,房产,中风险
19426,家居,可公开
19427,体育,可公开
19428,房产,中风险
19429,财经,高风险
19430,教育,低风险
19431,房产,中风险
19432,时尚,低风险
19433,体育,可公开
19434,教育,低风险
19435,房产,中风险
19436,科技,中风险
19437,家居,可公开
19438,体育,可公开
19439,家居,可公开
19440,教育,低风险
19441,体育,可公开
19442,房产,中风险
19443,体育,可公开
19444,娱乐,可公开
19445,时尚,低风险
19446,时尚,低风险
19447,娱乐,可公开
19448,体育,可公开
19449,房产,中风险
19450,财经,高风险
19451,游戏,低风险
19452,家居,可公开
19453,家居,可公开
19454,教育,低风险
19455,家居,可公开
19456,财经,高风险
19457,财经,高风险
19458,教育,低风险
19459,娱乐,可公开
19460,时政,高风险
19461,时政,高风险
19462,教育,低风险
19463,家居,可公开
19464,娱乐,可公开
19465,房产,中风险
19466,时政,高风险
19467,时政,高风险
19468,时尚,低风险
19469,房产,中风险
19470,家居,可公开
19471,体育,可公开
19472,体育,可公开
19473,时政,高风险
19474,财经,高风险
19475,时政,高风险
19476,时政,高风险
19477,科技,中风险
19478,房产,中风险
19479,时尚,低风险
19480,娱乐,可公开
19481,时政,高风险
19482,教育,低风险
19483,时尚,低风险
19484,财经,高风险
19485,财经,高风险
19486,家居,可公开
19487,体育,可公开
19488,娱乐,可公开
19489,时尚,低风险
19490,财经,高风险
19491,家居,可公开
19492,财经,高风险
19493,家居,可公开
19494,游戏,低风险
19495,家居,可公开
19496,财经,高风险
19497,游戏,低风险
19498,房产,中风险
19499,科技,中风险
19500,财经,高风险
19501,时尚,低风险
19502,时政,高风险
19503,时政,高风险
19504,教育,低风险
19505,家居,可公开
19506,体育,可公开
19507,体育,可公开
19508,时政,高风险
19509,时政,高风险
19510,家居,可公开
19511,家居,可公开
19512,时政,高风险
19513,体育,可公开
19514,家居,可公开
19515,教育,低风险
19516,娱乐,可公开
19517,财经,高风险
19518,家居,可公开
19519,娱乐,可公开
19520,财经,高风险
19521,教育,低风险
19522,教育,低风险
19523,教育,低风险
19524,时政,高风险
19525,财经,高风险
19526,科技,中风险
19527,娱乐,可公开
19528,时尚,低风险
19529,家居,可公开
19530,科技,中风险
19531,时政,高风险
19532,财经,高风险
19533,家居,可公开
19534,游戏,低风险
19535,娱乐,可公开
19536,教育,低风险
19537,家居,可公开
19538,时尚,低风险
19539,游戏,低风险
19540,教育,低风险
19541,房产,中风险
19542,财经,高风险
19543,房产,中风险
19544,娱乐,可公开
19545,时尚,低风险
19546,娱乐,可公开
19547,娱乐,可公开
19548,时政,高风险
19549,体育,可公开
19550,娱乐,可公开
19551,体育,可公开
19552,时政,高风险
19553,家居,可公开
19554,房产,中风险
19555,家居,可公开
19556,家居,可公开
19557,时政,高风险
19558,时政,高风险
19559,房产,中风险
19560,财经,高风险
19561,娱乐,可公开
19562,时政,高风险
19563,房产,中风险
19564,娱乐,可公开
19565,时尚,低风险
19566,家居,可公开
19567,游戏,低风险
19568,家居,可公开
19569,房产,中风险
19570,体育,可公开
19571,科技,中风险
19572,娱乐,可公开
19573,游戏,低风险
19574,家居,可公开
19575,游戏,低风险
19576,时政,高风险
19577,游戏,低风险
19578,时政,高风险
19579,娱乐,可公开
19580,时尚,低风险
19581,教育,低风险
19582,时尚,低风险
19583,财经,高风险
19584,科技,中风险
19585,娱乐,可公开
19586,房产,中风险
19587,游戏,低风险
19588,房产,中风险
19589,房产,中风险
19590,房产,中风险
19591,时政,高风险
19592,房产,中风险
19593,科技,中风险
19594,娱乐,可公开
19595,家居,可公开
19596,家居,可公开
19597,游戏,低风险
19598,家居,可公开
19599,时尚,低风险
19600,时政,高风险
19601,教育,低风险
19602,房产,中风险
19603,游戏,低风险
19604,房产,中风险
19605,房产,中风险
19606,科技,中风险
19607,家居,可公开
19608,家居,可公开
19609,科技,中风险
19610,时尚,低风险
19611,体育,可公开
19612,财经,高风险
19613,娱乐,可公开
19614,娱乐,可公开
19615,时政,高风险
19616,游戏,低风险
19617,科技,中风险
19618,教育,低风险
19619,时尚,低风险
19620,教育,低风险
19621,游戏,低风险
19622,房产,中风险
19623,家居,可公开
19624,科技,中风险
19625,家居,可公开
19626,娱乐,可公开
19627,娱乐,可公开
19628,时政,高风险
19629,体育,可公开
19630,房产,中风险
19631,科技,中风险
19632,房产,中风险
19633,时尚,低风险
19634,游戏,低风险
19635,家居,可公开
19636,教育,低风险
19637,娱乐,可公开
19638,体育,可公开
19639,房产,中风险
19640,财经,高风险
19641,时尚,低风险
19642,娱乐,可公开
19643,教育,低风险
19644,家居,可公开
19645,体育,可公开
19646,教育,低风险
19647,时政,高风险
19648,教育,低风险
19649,时政,高风险
19650,娱乐,可公开
19651,家居,可公开
19652,体育,可公开
19653,房产,中风险
19654,时尚,低风险
19655,教育,低风险
19656,教育,低风险
19657,科技,中风险
19658,体育,可公开
19659,财经,高风险
19660,教育,低风险
19661,房产,中风险
19662,教育,低风险
19663,科技,中风险
19664,家居,可公开
19665,教育,低风险
19666,房产,中风险
19667,财经,高风险
19668,时尚,低风险
19669,时政,高风险
19670,教育,低风险
19671,科技,中风险
19672,时政,高风险
19673,游戏,低风险
19674,家居,可公开
19675,时政,高风险
19676,娱乐,可公开
19677,科技,中风险
19678,时政,高风险
19679,游戏,低风险
19680,时政,高风险
19681,时政,高风险
19682,教育,低风险
19683,财经,高风险
19684,时政,高风险
19685,游戏,低风险
19686,教育,低风险
19687,科技,中风险
19688,时尚,低风险
19689,游戏,低风险
19690,体育,可公开
19691,时政,高风险
19692,财经,高风险
19693,家居,可公开
19694,游戏,低风险
19695,时政,高风险
19696,家居,可公开
19697,游戏,低风险
19698,体育,可公开
19699,房产,中风险
19700,体育,可公开
19701,房产,中风险
19702,科技,中风险
19703,财经,高风险
19704,教育,低风险
19705,教育,低风险
19706,游戏,低风险
19707,家居,可公开
19708,家居,可公开
19709,体育,可公开
19710,时政,高风险
19711,房产,中风险
19712,科技,中风险
19713,家居,可公开
19714,科技,中风险
19715,游戏,低风险
19716,房产,中风险
19717,家居,可公开
19718,游戏,低风险
19719,家居,可公开
19720,娱乐,可公开
19721,时政,高风险
19722,家居,可公开
19723,房产,中风险
19724,财经,高风险
19725,家居,可公开
19726,体育,可公开
19727,家居,可公开
19728,教育,低风险
19729,游戏,低风险
19730,游戏,低风险
19731,时政,高风险
19732,娱乐,可公开
19733,体育,可公开
19734,房产,中风险
19735,家居,可公开
19736,房产,中风险
19737,体育,可公开
19738,财经,高风险
19739,教育,低风险
19740,时政,高风险
19741,时尚,低风险
19742,家居,可公开
19743,家居,可公开
19744,时政,高风险
19745,时政,高风险
19746,科技,中风险
19747,时尚,低风险
19748,娱乐,可公开
19749,家居,可公开
19750,家居,可公开
19751,时尚,低风险
19752,时尚,低风险
19753,教育,低风险
19754,财经,高风险
19755,家居,可公开
19756,教育,低风险
19757,财经,高风险
19758,房产,中风险
19759,教育,低风险
19760,家居,可公开
19761,时尚,低风险
19762,游戏,低风险
19763,时尚,低风险
19764,时政,高风险
19765,时政,高风险
19766,游戏,低风险
19767,体育,可公开
19768,体育,可公开
19769,财经,高风险
19770,娱乐,可公开
19771,游戏,低风险
19772,房产,中风险
19773,科技,中风险
19774,教育,低风险
19775,娱乐,可公开
19776,游戏,低风险
19777,财经,高风险
19778,财经,高风险
19779,家居,可公开
19780,时政,高风险
19781,教育,低风险
19782,娱乐,可公开
19783,娱乐,可公开
19784,时政,高风险
19785,体育,可公开
19786,体育,可公开
19787,游戏,低风险
19788,时政,高风险
19789,时政,高风险
19790,游戏,低风险
19791,时政,高风险
19792,体育,可公开
19793,时政,高风险
19794,时政,高风险
19795,房产,中风险
19796,体育,可公开
19797,财经,高风险
19798,房产,中风险
19799,时尚,低风险
19800,娱乐,可公开
19801,游戏,低风险
19802,财经,高风险
19803,家居,可公开
19804,时政,高风险
19805,体育,可公开
19806,教育,低风险
19807,家居,可公开
19808,体育,可公开
19809,游戏,低风险
19810,财经,高风险
19811,财经,高风险
19812,房产,中风险
19813,娱乐,可公开
19814,家居,可公开
19815,娱乐,可公开
19816,科技,中风险
19817,教育,低风险
19818,房产,中风险
19819,财经,高风险
19820,娱乐,可公开
19821,游戏,低风险
19822,游戏,低风险
19823,时尚,低风险
19824,游戏,低风险
19825,时尚,低风险
19826,游戏,低风险
19827,时政,高风险
19828,时尚,低风险
19829,房产,中风险
19830,教育,低风险
19831,时政,高风险
19832,财经,高风险
19833,娱乐,可公开
19834,时政,高风险
19835,财经,高风险
19836,教育,低风险
19837,时尚,低风险
19838,时政,高风险
19839,时尚,低风险
19840,教育,低风险
19841,家居,可公开
19842,教育,低风险
19843,财经,高风险
19844,时政,高风险
19845,游戏,低风险
19846,房产,中风险
19847,财经,高风险
19848,体育,可公开
19849,时政,高风险
19850,房产,中风险
19851,财经,高风险
19852,房产,中风险
19853,娱乐,可公开
19854,时政,高风险
19855,时政,高风险
19856,时尚,低风险
19857,家居,可公开
19858,时尚,低风险
19859,体育,可公开
19860,体育,可公开
19861,游戏,低风险
19862,教育,低风险
19863,体育,可公开
19864,家居,可公开
19865,教育,低风险
19866,体育,可公开
19867,时政,高风险
19868,游戏,低风险
19869,财经,高风险
19870,财经,高风险
19871,时尚,低风险
19872,体育,可公开
19873,游戏,低风险
19874,游戏,低风险
19875,教育,低风险
19876,财经,高风险
19877,家居,可公开
19878,娱乐,可公开
19879,房产,中风险
19880,家居,可公开
19881,教育,低风险
19882,教育,低风险
19883,体育,可公开
19884,财经,高风险
19885,时政,高风险
19886,科技,中风险
19887,家居,可公开
19888,教育,低风险
19889,教育,低风险
19890,财经,高风险
19891,游戏,低风险
19892,体育,可公开
19893,娱乐,可公开
19894,科技,中风险
19895,财经,高风险
19896,家居,可公开
19897,家居,可公开
19898,体育,可公开
19899,财经,高风险
19900,房产,中风险
19901,房产,中风险
19902,家居,可公开
19903,体育,可公开
19904,娱乐,可公开
19905,教育,低风险
19906,房产,中风险
19907,教育,低风险
19908,时政,高风险
19909,房产,中风险
19910,教育,低风险
19911,时政,高风险
19912,家居,可公开
19913,科技,中风险
19914,时政,高风险
19915,科技,中风险
19916,家居,可公开
19917,教育,低风险
19918,科技,中风险
19919,娱乐,可公开
